VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
10.8,110.000000,145.000000,route4B,35.000000,9.142857
02.35,111.000000,204.000000,route2,93.000000,8.924731
09.8,112.000000,143.000000,route4A,31.000000,10.322581
01.37,113.000000,210.000000,route1,97.000000,8.556701
02.36,114.000000,226.000000,route2,112.000000,7.410714
06.14,114.000000,142.000000,route2B,28.000000,11.428571
04.17,115.000000,149.000000,route1B,34.000000,9.411765
01.38,116.000000,206.000000,route1,90.000000,9.222222
02.37,117.000000,227.000000,route2,110.000000,7.545455
01.39,119.000000,208.000000,route1,89.000000,9.325843
08.8,119.000000,159.000000,route3B,40.000000,8.000000
02.38,120.000000,202.000000,route2,82.000000,10.121951
05.10,120.000000,154.000000,route2A,34.000000,9.411765
01.40,122.000000,213.000000,route1,91.000000,9.120879
08.9,122.000000,161.000000,route3B,39.000000,8.205128
10.9,122.000000,166.000000,route4B,44.000000,7.272727
02.39,123.000000,204.000000,route2,81.000000,10.246914
05.11,123.000000,154.000000,route2A,31.000000,10.322581
01.41,125.000000,223.000000,route1,98.000000,8.469388
08.10,125.000000,170.000000,route3B,45.000000,7.111111
02.40,126.000000,214.000000,route2,88.000000,9.431818
07.9,126.000000,159.000000,route3A,33.000000,9.696970
05.12,127.000000,172.000000,route2A,45.000000,7.111111
01.42,128.000000,216.000000,route1,88.000000,9.431818
08.11,128.000000,170.000000,route3B,42.000000,7.619048
03.12,128.000000,172.000000,route1A,44.000000,7.272727
02.41,129.000000,236.000000,route2,107.000000,7.757009
01.43,131.000000,224.000000,route1,93.000000,8.924731
03.13,131.000000,172.000000,route1A,41.000000,7.804878
07.10,131.000000,160.000000,route3A,29.000000,11.034483
02.42,132.000000,245.000000,route2,113.000000,7.345133
04.18,133.000000,168.000000,route1B,35.000000,9.142857
05.13,133.000000,169.000000,route2A,36.000000,8.888889
01.44,134.000000,234.000000,route1,100.000000,8.300000
03.14,134.000000,179.000000,route1A,45.000000,7.111111
08.12,134.000000,169.000000,route3B,35.000000,9.142857
02.43,135.000000,236.000000,route2,101.000000,8.217822
06.15,135.000000,170.000000,route2B,35.000000,9.142857
01.45,137.000000,222.000000,route1,85.000000,9.764706
03.15,137.000000,179.000000,route1A,42.000000,7.619048
07.11,137.000000,169.000000,route3A,32.000000,10.000000
08.13,137.000000,185.000000,route3B,48.000000,6.666667
02.44,138.000000,232.000000,route2,94.000000,8.829787
04.19,138.000000,170.000000,route1B,32.000000,10.000000
10.10,139.000000,174.000000,route4B,35.000000,9.142857
01.46,140.000000,234.000000,route1,94.000000,8.829787
08.14,140.000000,186.000000,route3B,46.000000,6.956522
06.16,140.000000,170.000000,route2B,30.000000,10.666667
07.12,140.000000,168.000000,route3A,28.000000,11.428571
02.45,141.000000,247.000000,route2,106.000000,7.830189
04.20,141.000000,170.000000,route1B,29.000000,11.034483
10.11,142.000000,173.000000,route4B,31.000000,10.322581
01.47,143.000000,236.000000,route1,93.000000,8.924731
06.17,143.000000,179.000000,route2B,36.000000,8.888889
02.46,144.000000,245.000000,route2,101.000000,8.217822
10.12,145.000000,177.000000,route4B,32.000000,10.000000
01.48,146.000000,236.000000,route1,90.000000,9.222222
02.47,147.000000,249.000000,route2,102.000000,8.137255
03.16,148.000000,178.000000,route1A,30.000000,10.666667
01.49,149.000000,238.000000,route1,89.000000,9.325843
06.18,149.000000,180.000000,route2B,31.000000,10.322581
08.15,149.000000,184.000000,route3B,35.000000,9.142857
09.9,149.000000,173.000000,route4A,24.000000,13.333333
02.48,150.000000,242.000000,route2,92.000000,9.021739
04.21,150.000000,177.000000,route1B,27.000000,11.851852
07.13,150.000000,185.000000,route3A,35.000000,9.142857
03.17,151.000000,194.000000,route1A,43.000000,7.441860
01.50,152.000000,238.000000,route1,86.000000,9.651163
10.13,152.000000,179.000000,route4B,27.000000,11.851852
02.49,153.000000,248.000000,route2,95.000000,8.736842
07.14,153.000000,182.000000,route3A,29.000000,11.034483
